,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
33,malware,0.021818258374879922,0.10648053149440755,3,0,0,0,0,1,kmeans_augmented,1,0,0
34,electronic frontier foundation,0.019962569621719137,0.0977682655297996,3,0,0,0,0,1,kmeans_augmented,1,0,0
35,peer-to-peer,0.019788261786196092,0.09371881985462836,3,0,0,0,0,1,kmeans_augmented,1,0,0
36,new york times,0.018117672331884226,0.08816709940959531,3,0,0,0,0,1,kmeans_augmented,1,0,0
37,national security agency,0.017752732887983194,0.08702617053507687,3,0,0,0,0,1,kmeans_augmented,1,0,0
38,copyright,0.015385701836252104,0.07542268113039995,3,0,0,0,0,1,kmeans_augmented,1,0,0
39,wired,0.015346819495619045,0.0740479705382796,3,0,0,0,0,1,kmeans_augmented,1,0,0
40,web browser,0.07098371060500326,0.2724536588374183,4,0,0,0,0,1,kmeans_augmented,1,0,0
41,world wide web consortium,0.0392412999397288,0.18698262646908534,4,0,0,0,0,1,kmeans_augmented,1,0,0
42,javascript,0.03881630532869753,0.178276118362986,4,0,0,0,0,1,kmeans_augmented,1,0,0
43,microsoft,0.03163347912754205,0.13978496249240324,4,0,0,0,0,1,kmeans_augmented,1,0,0
44,html,0.031166295608345787,0.14734090641091155,4,0,0,0,0,1,kmeans_augmented,1,0,0
45,internet explorer,0.0307893467633978,0.1520183955033214,4,0,0,0,0,1,kmeans_augmented,1,0,0
46,google chrome,0.027710412087058017,0.13681655595298928,4,0,0,0,0,1,kmeans_augmented,1,0,0
47,firefox,0.02746651210903077,0.13719346106580743,4,0,0,0,0,1,kmeans_augmented,1,0,0
48,xml,0.02535370348525917,0.12664011790689916,4,0,0,0,0,1,kmeans_augmented,1,0,0
49,web page,0.023844666602498725,0.11066939192641799,4,0,0,0,0,1,kmeans_augmented,1,0,0
50,website,0.032912240520898715,0.12107008220920198,5,0,0,0,0,1,kmeans_augmented,1,0,0
51,world wide web,0.03250895700982268,0.11678934454959693,5,0,0,0,0,1,kmeans_augmented,1,0,0
52,google,0.026045436229636124,0.09515497130822022,5,0,0,0,0,1,kmeans_augmented,1,0,0
53,search engine optimization,0.02228065827046097,0.09409491535500364,5,0,0,0,0,1,kmeans_augmented,1,0,0
54,search engine,0.021616308683494817,0.08902629871369136,5,0,0,0,0,1,kmeans_augmented,1,0,0
55,online advertising,0.017821458489455367,0.07485853096872938,5,0,0,0,0,1,kmeans_augmented,1,0,0
56,social media,0.017581928638277018,0.07252288585877985,5,0,0,0,0,1,kmeans_augmented,1,0,0
57,marketing,0.015107616586949616,0.0636151019044437,5,0,0,0,0,1,kmeans_augmented,1,0,0
58,web 2.0,0.013610038840365359,0.0574149787740652,5,0,0,0,0,1,kmeans_augmented,1,0,0
59,email,0.013319168189432311,0.054768678324419326,5,0,0,0,0,1,kmeans_augmented,1,0,0
60,top-level domain,0.18374897323591077,1.018591808559595,6,0,0,0,0,1,kmeans_augmented,1,0,0
61,country code,0.13830990461180606,0.9064677490127249,6,0,0,0,0,1,kmeans_augmented,1,0,0
62,cctld,0.13491134674662617,0.8938567468478941,6,0,0,0,0,1,kmeans_augmented,1,0,0
63,internet,0.12168588223422429,0.3994816770411994,6,0,0,0,0,1,kmeans_augmented,1,0,0
64,country code top-level domain,0.09446094777184173,0.7152638119986443,6,0,0,0,0,1,kmeans_augmented,1,0,0
65,icann,0.08993818300060646,0.6387650085763293,6,0,0,0,0,1,kmeans_augmented,1,0,0
66,domain name system,0.06655880576555984,0.4535248286867549,6,0,0,0,0,1,kmeans_augmented,1,0,0
67,generic top-level domain,0.05325198233718308,0.4629808395495101,6,0,0,0,0,1,kmeans_augmented,1,0,0
68,internet assigned numbers authority,0.045334691113484475,0.3736904604829133,6,0,0,0,0,1,kmeans_augmented,1,0,0
69,.com,0.034456976549535626,0.30667280257708235,6,0,0,0,0,1,kmeans_augmented,1,0,0
70,web television,0.009868558531934558,0.056120100158322014,1,0,0,0,0,1,kmeans_augmented,1,0,0
71,world wide web,0.03214350118242559,0.12769545222278997,4,0,0,0,0,1,kmeans_augmented,1,0,0
72,web page,0.023346597894228896,0.09408774840280963,5,0,0,0,0,1,kmeans_augmented,1,0,0
