,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
26,internet companies by country,0.007510580361858734,0.024691415885564404,2,1,0,0,0,0,kmeans_augmented,1,0,0
27,internet companies of the united states,0.007089428643710483,0.023068881859293417,2,1,0,0,0,0,kmeans_augmented,1,0,0
28,telecommunications companies by year of establishment,0.007087405799412375,0.020995301057909928,2,1,0,0,0,0,kmeans_augmented,1,0,0
29,websites,0.00706494557797233,0.017425360100402437,2,1,0,0,0,0,kmeans_augmented,1,0,0
30,computer law,0.0123112015980787,0.03744905245467235,3,1,0,0,0,0,kmeans_augmented,1,0,0
31,digital rights,0.010491301088696297,0.033428529623431055,3,1,0,0,0,0,kmeans_augmented,1,0,0
32,law by issue,0.009659761855351619,0.034053144509316985,3,1,0,0,0,0,kmeans_augmented,1,0,0
33,file sharing,0.009633624291858676,0.03691012700100738,3,1,0,0,0,0,kmeans_augmented,1,0,0
34,cyberpunk themes,0.009342159492153123,0.0338369609064241,3,1,0,0,0,0,kmeans_augmented,1,0,0
35,cyberwarfare,0.009064104980871698,0.031110609581335196,3,1,0,0,0,0,kmeans_augmented,1,0,0
36,cybercrime,0.008867259859281872,0.03061126960211138,3,1,0,0,0,0,kmeans_augmented,1,0,0
37,internet culture,0.008768772139406649,0.02269468893117738,3,1,0,0,0,0,kmeans_augmented,1,0,0
38,internet ethics,0.008614698090288902,0.029318018244654104,3,1,0,0,0,0,kmeans_augmented,1,0,0
39,telecommunications law,0.008538691962012178,0.03277639287697317,3,1,0,0,0,0,kmeans_augmented,1,0,0
40,web software,0.015837119419437967,0.0447819511992345,4,1,0,0,0,0,kmeans_augmented,1,0,0
41,software,0.01437180564906278,0.045556571010527035,4,1,0,0,0,0,kmeans_augmented,1,0,0
42,web browsers,0.013513472159839822,0.05761351949820722,4,1,0,0,0,0,kmeans_augmented,1,0,0
43,hypertext transfer protocol clients,0.013269570283066913,0.05631334376711356,4,1,0,0,0,0,kmeans_augmented,1,0,0
44,browsers,0.012644644594869395,0.054932399218390694,4,1,0,0,0,0,kmeans_augmented,1,0,0
45,communication software,0.01261695815348121,0.04157919114737137,4,1,0,0,0,0,kmeans_augmented,1,0,0
46,web technology,0.012261825294336283,0.04385794442659511,4,1,0,0,0,0,kmeans_augmented,1,0,0
47,software by platform,0.011748639250423238,0.04510903081034071,4,1,0,0,0,0,kmeans_augmented,1,0,0
48,internet protocol based network software,0.011628536638274149,0.03615928380292168,4,1,0,0,0,0,kmeans_augmented,1,0,0
49,web development,0.01142776061929967,0.032424233557245094,4,1,0,0,0,0,kmeans_augmented,1,0,0
50,human–computer interaction,0.013173774330924308,0.036467729191302034,5,1,0,0,0,0,kmeans_augmented,1,0,0
51,digital marketing,0.012846506128504949,0.03977673242816917,5,1,0,0,0,0,kmeans_augmented,1,0,0
52,world wide web,0.012284434674924126,0.030276522794425574,5,1,0,0,0,0,kmeans_augmented,1,0,0
53,information economy,0.011926665735287896,0.03329288973224023,5,1,0,0,0,0,kmeans_augmented,1,0,0
54,marketing,0.0118989663916818,0.0355176798842822,5,1,0,0,0,0,kmeans_augmented,1,0,0
55,information,0.011264951106237125,0.03458267587792456,5,1,0,0,0,0,kmeans_augmented,1,0,0
56,digital media,0.011238623449588224,0.027553523387623437,5,1,0,0,0,0,kmeans_augmented,1,0,0
57,information society,0.011199518163312008,0.03467715134763466,5,1,0,0,0,0,kmeans_augmented,1,0,0
58,information science,0.011190432982404097,0.03730770318602684,5,1,0,0,0,0,kmeans_augmented,1,0,0
59,hypertext,0.01099311315841754,0.030410493121882168,5,1,0,0,0,0,kmeans_augmented,1,0,0
60,domain names,0.042947964284607384,0.20120653926837467,6,1,0,0,0,0,kmeans_augmented,1,0,0
61,top-level domains,0.04193532692495621,0.2009978411876571,6,1,0,0,0,0,kmeans_augmented,1,0,0
62,domain name system,0.04177632830703176,0.17752702409299778,6,1,0,0,0,0,kmeans_augmented,1,0,0
63,1 (number),0.04049509305742664,0.19819258676457732,6,1,0,0,0,0,kmeans_augmented,1,0,0
64,internet assigned numbers authority,0.03995462491764482,0.19039518651592724,6,1,0,0,0,0,kmeans_augmented,1,0,0
65,country code top-level domains,0.03352418097166483,0.18639751374061178,6,1,0,0,0,0,kmeans_augmented,1,0,0
66,domain name stubs,0.028597535513594775,0.170650137579767,6,1,0,0,0,0,kmeans_augmented,1,0,0
67,communications by country,0.02735726492101703,0.12816580925999208,6,1,0,0,0,0,kmeans_augmented,1,0,0
68,internet stubs,0.025330930377855547,0.12835644353982473,6,1,0,0,0,0,kmeans_augmented,1,0,0
69,computer network stubs,0.024546273646429192,0.11940934559871094,6,1,0,0,0,0,kmeans_augmented,1,0,0
70,cryptographic protocols,0.008895299019976294,0.047363942846190575,0,1,0,0,0,0,kmeans_augmented,1,0,0
71,cultures,0.0051912154196933555,0.023629393959415157,1,1,0,0,0,0,kmeans_augmented,1,0,0
72,media studies,0.004612856076895857,0.023203030937818312,1,1,0,0,0,0,kmeans_augmented,1,0,0
73,american websites,0.004399296391956881,0.022263491372574867,1,1,0,0,0,0,kmeans_augmented,1,0,0
74,years,0.005226394781856669,0.022238484994058817,1,1,0,0,0,0,kmeans_augmented,1,0,0
75,companies of the united states by city,0.006369680460318522,0.022579022363151405,2,1,0,0,0,0,kmeans_augmented,1,0,0
76,information technology companies by country,0.006652918729798887,0.022562983004694066,2,1,0,0,0,0,kmeans_augmented,1,0,0
77,information technology companies of the united states,0.006539792806425717,0.02193459705504201,2,1,0,0,0,0,kmeans_augmented,1,0,0
78,intellectual property law,0.008335590869406944,0.032615415504312406,3,1,0,0,0,0,kmeans_augmented,1,0,0
79,crimes,0.008320260800886782,0.031298768607929295,3,1,0,0,0,0,kmeans_augmented,1,0,0
80,markup languages,0.011200684176587481,0.05073070137937378,4,1,0,0,0,0,kmeans_augmented,1,0,0
81,computer libraries,0.010590161582481085,0.048329870873942755,4,1,0,0,0,0,kmeans_augmented,1,0,0
82,world wide web consortium standards,0.010760716129791702,0.04789579903771115,4,1,0,0,0,0,kmeans_augmented,1,0,0
83,web standards,0.009824586622462448,0.044722823354772734,4,1,0,0,0,0,kmeans_augmented,1,0,0
84,business economics,0.010197563075167167,0.03761529602689573,5,1,0,0,0,0,kmeans_augmented,1,0,0
85,marketing by medium,0.01029237007991853,0.03752895940586373,5,1,0,0,0,0,kmeans_augmented,1,0,0
86,human communication,0.010610270507362957,0.03719196868431931,5,1,0,0,0,0,kmeans_augmented,1,0,0
87,market (economics),0.010000142397378637,0.03676476363862104,5,1,0,0,0,0,kmeans_augmented,1,0,0
88,dnssec,0.016672213700499934,0.12426500916040786,6,1,0,0,0,0,kmeans_augmented,1,0,0
