,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
52,the guardian,0.021939516620065862,0.10562487319943194,5,0,0,0,0,1,kmeans_plain,0,0,1
53,malware,0.021698189342942688,0.10544584799061935,5,0,0,0,0,1,kmeans_plain,0,0,1
54,peer-to-peer,0.02071512012540389,0.09774241997559373,5,0,0,0,0,1,kmeans_plain,0,0,1
55,electronic frontier foundation,0.019852712713423513,0.096807492480175,5,0,0,0,0,1,kmeans_plain,0,0,1
56,new york times,0.018017968160246502,0.08731656184486374,5,0,0,0,0,1,kmeans_plain,0,0,1
57,national security agency,0.01765503703089524,0.08616765971532606,5,0,0,0,0,1,kmeans_plain,0,0,1
58,copyright,0.015301032093442541,0.07467863841994925,5,0,0,0,0,1,kmeans_plain,0,0,1
59,wired,0.015262363727954477,0.07334591194968554,5,0,0,0,0,1,kmeans_plain,0,0,1
60,top-level domain,0.18946878563235936,1.0576694654925252,6,0,0,0,0,1,kmeans_plain,0,0,1
61,country code,0.1426152712923292,0.9434610255567126,6,0,0,0,0,1,kmeans_plain,0,0,1
62,cctld,0.1391109217426301,0.9305009960344796,6,0,0,0,0,1,kmeans_plain,0,0,1
63,internet,0.1254737696189472,0.4129771795141445,6,0,0,0,0,1,kmeans_plain,0,0,1
64,country code top-level domain,0.09740136637952551,0.7464685768187713,6,0,0,0,0,1,kmeans_plain,0,0,1
65,icann,0.09273781515626735,0.665769271216742,6,0,0,0,0,1,kmeans_plain,0,0,1
66,domain name system,0.0686306752057329,0.4723422560272178,6,0,0,0,0,1,kmeans_plain,0,0,1
67,generic top-level domain,0.054909631592815235,0.48491068966573725,6,0,0,0,0,1,kmeans_plain,0,0,1
68,internet assigned numbers authority,0.04674588772402096,0.39078842067500075,6,0,0,0,0,1,kmeans_plain,0,0,1
69,.com,0.0355295672592488,0.3214457986300929,6,0,0,0,0,1,kmeans_plain,0,0,1
70,web television,0.009584548782913038,0.053732979987206435,2,0,0,0,0,1,kmeans_plain,0,0,1
