label_id,label
237,Basque Country (greater region)
238,Categories by region of France
239,French cuisine
240,Fungi described in the 18th century
241,Ecology of Africa
242,Cuisine
243,Culture by region
244,Middle Eastern cuisine
245,Fungi of Europe
246,Biota of Asia by country
247,Non-timber forest products
248,Fungi by year of formal description
249,Spanish cuisine by autonomous community
250,Environment of the Middle East
251,Western European culture
252,Conservation in Australia
253,Fungi of Oceania
254,Taxa described in 1782
255,Italian cuisine
256,France
257,Food law
258,Southern European culture
259,Organisms by location
260,Biota of Oceania
261,Environment of Finland
262,Food and drink by country
263,Environmental issues in Australia
264,Biota of New Zealand
265,Biota of the Middle East
266,Fungi of New Zealand
267,Fungi described in 1782
268,Biota of Australia
269,Italian culture
270,Health in France
271,French culture
272,Food and drink in Italy
273,Italian products with protected designation of origin
274,Health in Italy
275,1782 in the environment
276,Fungi naturalized in Australia
277,Food and drink in Europe by country
278,Products with protected designation of origin
279,Fungi of Finland
280,Biota of Finland
281,Fungi of Australia
282,Country of origin
283,Introduced species
284,Species described in 1782
285,Food and drink in France
286,Biota naturalised in Australia
287,Cuisine by country
288,European cuisine by country
289,Natural history of Asia
290,Natural history of New Zealand
291,French-language culture
292,European culture by country
293,Italy
294,Fungi of the Middle East
295,Australasian ecozone biota
296,Food product brands
297,Environment of Asia
298,Culture by country
299,Ukrainian soups
300,Belarus
301,Veganism
302,Symbols by location
303,Azerbaijani soups
304,Food and drink in Lithuania
305,Vegetable dishes
306,Health in Lithuania
307,Romanian culture
308,Armenian culture
309,Cold soups
310,Slavic tradition
311,Ashkenazi Jewish culture
312,Latvian cuisine
313,Gastronomy by type
314,National symbols by country
315,Armenian soups
316,Lithuania
317,Nationalism
318,Asian culture
319,European society by country
320,Soviet society
321,National dishes
322,Nationalism in Poland
323,Lithuanian cuisine
324,Eastern European culture
325,Ukrainian culture
326,Ashkenazi Jewish cuisine
327,Iranian cuisine
328,Polish culture
329,Belarusian cuisine
330,Ukraine
331,Russian culture
332,Ukrainian traditions
333,Slavic culture
334,Balkan cuisine
335,Ukrainian nationalism
336,Society by country
337,Food and drink in Azerbaijan
338,Caucasian cuisine
339,Levantine cuisine
340,Asian cuisine
341,Nationalist movements in Europe by country
342,Symbols
343,Vegetarianism
344,Ancient dishes
345,Lithuanian culture
346,Health in the Soviet Union
347,Cultural history by country
348,History of food and drink
349,Nationalism in Ukraine
350,National institutions
351,Food and drink in Latvia
352,Central European cuisine
353,Armenian cuisine
354,Culture of former countries
355,Health in Latvia
356,Traditions by country
357,National symbols of Ukraine
358,Cold foods
359,Northern European culture
360,Ashkenazi Jews topics
361,European culture
362,East Slavic cuisine
363,Russian cuisine
364,Nationalism by country
365,Belarusian culture
366,Traditions
367,Vegan cuisine
368,Vegetables
369,Health in Belarus
370,Nationalisms
371,Slavs
372,Jewish cuisine
373,Vegetarian cuisine
374,Soviet Union
375,Soups by country
376,Latvian culture
377,Polish soups
378,Slavic cuisine
379,Soups
380,Soups and stews
381,Latvia
382,Soviet culture
383,National symbols
384,Indo-European culture
385,Edible plants
386,Ukrainian cuisine
387,Romanian cuisine
388,Food and drink in the Soviet Union
389,Soviet cuisine
390,Azerbaijani culture
391,Tourism in Ukraine
392,Prepared foods by main ingredient
393,Ukrainian society
394,Food and drink in Armenia
395,Russian soups
396,Middle Eastern culture
397,Azerbaijani cuisine
398,Polish cuisine
399,Balkan culture
400,Jewish culture
401,Food and drink in Belarus
402,Romania
403,Historical foods
404,Nationalism in the Soviet Union
405,Central European culture
406,Agronomy
407,Cabbage
408,Brassica
409,Brassiceae
410,Brassica oleracea
411,Plants
412,Pharmacognosy
413,Plant anatomy
414,Plant breeding
415,Biologically-based therapies
416,Herbalism
417,Humans and other species
418,Medicinal herbs and fungi
419,Cultivars
420,Plants and humans
421,Leaf vegetables
422,Medicinal plants
423,Crops
424,Food plant cultivars
425,Leaves
426,Domesticated plants
427,Species described in 1790
428,Fungi described in 1790
429,Fungi of South America
430,Neotropic ecozone biota
431,Taxa described in 1790
432,Biota of Central America
433,Fungi of Central America
434,Agaricomycetes
435,Natural history of South America
436,Environment of Central America
437,1790 in the environment
438,Natural history of Central America
439,Biota of South America
440,Mushroom types
441,Taxa named by Christiaan Hendrik Persoon
442,Species described in 1796
443,German botanists by century
444,Categories by individual
445,1796 in the environment
446,Agaricales
447,Cortinariaceae
448,Taxa described in 1796
449,19th-century botanists
450,Taxonomists
451,German taxonomists
452,18th-century botanists
453,18th-century German scientists
454,Biological nomenclature
455,19th-century German scientists
456,Taxon authorities
457,Botanical taxa by author
458,Taxa
459,Taxa by author
460,Fungi described in 1796
461,18th-century German botanists
462,German biologists
463,19th-century German botanists
464,Cortinarius
465,Food and drink companies established in the 20th century
466,1969 in the United States
467,Buildings and structures in the United States by type by state
468,1969 establishments in the United States
469,Companies based in Tennessee
470,Restaurant chains in the United States
471,1980s economic history
472,1960s establishments in Tennessee
473,Restaurants
474,Companies
475,1969 in economics
476,Companies by type
477,Years in Tennessee
478,Retail companies of the United States
479,Establishments in the United States by state
480,Organizations established in 1969
481,Trading companies by country
482,NASDAQ OMX Group
483,Restaurants in Tennessee
484,"Populated places in Wilson County, Tennessee"
485,Economics by year
486,Establishments in the United States by year
487,Cities in the United States by state
488,Retailing by country
489,1969 in the United States by state
490,Buildings and structures in Tennessee by type
491,Economic history by decade
492,Food and drink companies established in 1969
493,Retail companies established in the 1960s
494,Food and drink companies based in Tennessee
495,1960s establishments
496,Initial public offerings by year
497,Food and drink companies in the United States by state
498,American culture
499,Tourist attractions in the United States
500,Retailing in North America
501,Buildings and structures in the United States by type
502,Retail companies by country
503,Initial public offering
504,Restaurant chains
505,Tennessee
506,Establishments in Tennessee by year
507,1969 in Tennessee
508,Cities in Tennessee by county
509,Restaurants established in 1969
510,1969 establishments by country
511,Culture of the Southern United States
512,Companies listed on NASDAQ
513,Companies by industry and year of establishment
514,Companies of North America by industry
515,Food and drink companies by year of establishment
516,"Cities in Wilson County, Tennessee"
517,Restaurant chains by country
518,1969 establishments in North America
519,1980s
520,Theme restaurants
521,Retail companies by continent
522,Publicly traded companies by country
523,Retailers
524,Companies established in 1969
525,Industry in the United States
526,Restaurants in the United States by state
527,Restaurants by country
528,20th-century establishments in Tennessee
529,Restaurants by year of establishment
530,Food and drink in Tennessee
531,Companies of North America
532,1969 establishments in Tennessee
533,Events in Tennessee
534,American cuisine
535,Companies by country and industry
536,Stock exchanges
537,Restaurants established in the 20th century
538,Economy of the United States
539,Companies by year of establishment
540,Restaurants by time
541,20th-century economic history
542,Retail companies by year of establishment
543,Brands by country
544,Establishments in Tennessee by decade
545,NASDAQ
546,Buildings and structures in the United States by state by type
547,Publicly traded companies of the United States
548,American brands
549,Companies of the United States by industry
550,Restaurant design
551,Cities in Tennessee
552,Companies established in the 1960s
553,Stock exchanges in the United States
554,Retail companies by decade of establishment
555,"Lebanon, Tennessee"
556,Companies established in the 20th century
557,Companies by stock exchange
558,Tennessee culture
559,Retailing in the United States
560,Retail companies of North America
561,1980s initial public offerings
562,Restaurants by century of establishment
563,Retail companies established in 1969
564,1960s in Tennessee
565,Restaurants in the United States
566,Companies of the United States
567,1960s establishments in the United States
568,Retail companies established in the 20th century
569,Restaurants by type
570,Publicly traded companies
571,Municipalities in Tennessee
572,Companies of the United States by ownership
573,Economy of Tennessee
574,Gastronomy in the United States
575,Buildings and structures in Tennessee
576,Indigenous cuisine
577,Early agriculture in Mesoamerica
578,Native American topics
579,Crops originating from the Americas
580,Indigenous cuisine of the Americas
581,American cuisine by ethnic group
582,Americas
583,Cucurbitoideae
584,Edible fruits
585,Mesoamerica
586,Tropical agriculture
587,Agriculture by region
588,Cucurbitaceae
589,Cucurbitales genera
590,Culture of the Americas
591,Agriculture in North America
592,Indigenous peoples of the Americas
593,Crops by continent
594,Flora of the United States
595,Native American culture
596,Plants used in Native American cuisine
597,Native American cuisine
598,Rosid genera
599,Indigenous culture of the Americas
600,Indigenous culture
601,North American culture
602,Cucurbitales
603,Cucurbitaceae genera
604,North American cuisine
605,Crops originating from indigenous Americans
606,Cuisine of the Americas
607,Mesoamerican society
608,Prehistoric agriculture
609,Science and technology in Mesoamerica
610,History of agriculture in Mexico
611,Indigenous culture in the United States
612,Fruit vegetables
613,Mesoamerican diet and subsistence
614,Squashes and pumpkins
615,Agriculture in Mesoamerica
616,American culture by ethnicity
617,Cucurbita
618,Fauna of the Northwestern United States
619,Habitats
620,Biota of the United States by state
621,Pacific Northwest
622,Environment of California
623,Fish described in the 19th century
624,Wyoming culture
625,Culture of the Western United States
626,Fish of the Western United States
627,Fauna of the Southwestern United States
628,Fauna by country
629,Fauna by sea or ocean
630,Sierra Nevada (U.S.)
631,Biota of Canada
632,Biota of the Pacific Ocean
633,Fish
634,Holarctic fauna
635,Oncorhynchus
636,Ecology of the Rocky Mountains
637,Regions of Canada
638,Ecology of the Sierra Nevada (U.S.)
639,Fauna of the Western United States
640,Natural history of California
641,Southwestern United States
642,Nearctic ecozone fauna
643,Ecology of the United States
644,Species described in 1836
645,Animals described in 1836
646,Symbols of country subdivisions
647,Fish by ocean
648,Salmonidae
649,Fish by habitat
650,Wyoming
651,Fauna of North America by region
652,Fauna of the Rocky Mountains
653,Fauna of the Sierra Nevada (U.S.)
654,Regions of the United States
655,Fauna of North America by country
656,Regions of North America
657,Cold water fish
658,Fauna of North America
659,Western United States
660,Rocky Mountains
661,Fauna of California
662,United States symbols by state
663,Natural history of the United States by state
664,Natural history of Canada
665,Animals described in the 19th century
666,Oceans
667,Regions of the West Coast of the United States
668,Salmoniformes
669,Fauna of the Pacific Ocean
670,Biota of California
671,Natural history of California by region
672,Marine fish by location
673,Wildlife by region
674,Fish of the Pacific Ocean
675,Symbols of Wyoming
676,Fauna of California by region
677,Regions of the Western United States
678,Fauna of the United States by region
679,Fish described in 1836
680,Montane ecology by range
681,National symbols of the United States
682,Northwestern United States
683,WikiProject Spoken Wikipedia
684,Malvales
685,Fruit
686,Traditional medicine
687,Flora by continent
688,Tropical flora
689,Durio
690,Regions
691,Forests
692,Postcolonialism
693,Swedish male writers
694,Plant products
695,Indigenous peoples
696,Agriculture in Asia
697,18th-century Latin-language writers
698,Animal taxa
699,Geographical zones
700,Knowledge
701,Taxa named by Carl Linnaeus
702,Forestry
703,Agriculture
704,Malvaceae
705,Categories by region
706,Spoken articles
707,Plants by habitat
708,Medicinal plants of Asia
709,Helicteroideae
710,Ethnobiology
711,Climate
712,Fruits originating in Asia
713,Crops originating from Asia
714,Pantropical flora
715,Tropics
716,18th-century Swedish writers
717,Tropical fruit
718,Wikipedia WikiProjects
719,Carl Linnaeus
720,Swedish taxonomists
721,Flora of Asia
722,Animal taxa by author
723,18th-century Swedish scientists
724,Physical geography
725,Branches of botany
726,Cultural heritage
727,English people by locality
728,English non-fiction writers
729,People from London by locality
730,English poets by century
731,People by city or town in England
732,English women poets
733,People from Ipswich
734,1799
735,Ipswich
736,British people by period
737,British food writers
738,People from London by borough
739,People of the Victorian era
740,19th-century English writers
741,Women writers by format
742,People by district in England
743,Victorian era
744,19th-century English people by occupation
745,Non-fiction writers
746,People from Hampstead
747,British writers by genre
748,19th-century British poets
749,19th-century women by nationality
750,1859
751,English poetry
752,People in food and agriculture occupations
753,Chefs by nationality
754,British women
755,19th-century English poets
756,19th-century women
757,Women writers by century
758,European women
759,Districts of the London Borough of Camden
760,Cookbooks
761,Women food writers
762,London Borough of Camden
763,19th-century deaths
764,Women writers (modern period)
765,Writers by format
766,Women in the United Kingdom
767,British poets by century
768,Towns in East Sussex
769,English poets
770,19th-century British people
771,British poets
772,British people
773,British people by occupation
774,19th-century women writers
775,Food and drink in England
776,1790s births
777,Women writers by historical period
778,Births by decade
779,1850s deaths
780,Poets by nationality
781,Women poets by nationality
782,People from Rother District
783,People from London
784,"People from Battle, East Sussex"
785,People by period
786,Non-metropolitan districts of Suffolk
787,1799 births
788,English culture
789,Women of the Victorian era
790,People from Middlesex
791,People by county in England
792,20th-century British people
793,19th-century writers
794,Women by century and occupation
795,English women writers
796,Suffolk
797,Germanic people by occupation
798,Years
799,19th-century literature
800,Cookbook writers
801,People from Suffolk
802,People by city district or neighborhood
803,Women writers
804,British cuisine
805,People by city or town in the United Kingdom
806,Writers by century
807,Poets by nationality and century
808,English writers by century
809,Women by period
810,English people
811,People from Middlesex (before 1889)
812,People from the London Borough of Camden
813,19th-century people by occupation
814,English food writers
815,1859 deaths
816,18th-century births
817,English non-fiction literature
818,Modern literature
819,People from the East of England
820,Women cookbook writers
821,English cuisine
822,British non-fiction writers
823,People by nationality and occupation
824,British women poets
825,19th-century women by occupation
826,1790s
827,"Battle, East Sussex"
828,Agriculture in England
829,Writers by non-fiction subject area
830,British women by century
831,Women by nationality
832,English people by occupation
833,Categories by city in England
834,Women in history
835,19th-century British writers
836,Towns in Suffolk
837,Rother District
838,English people by occupation and century
839,English chefs
840,Food writers by nationality
841,Women by occupation and century
842,Women non-fiction writers
843,Hampstead
844,1850s
845,19th-century poets
846,People from East Sussex
847,British chefs
848,British women writers
849,English writers
850,19th-century British women
851,English women by occupation
852,Food writers
853,East Sussex
854,20th-century writers
855,Royal Borough of Kensington and Chelsea
856,People from Sussex
857,University of Paris alumni
858,"People from Chelsea, London"
859,1910s
860,20th-century deaths
861,Non-metropolitan districts of East Sussex
862,Knights of the Order of Agricultural Merit
863,Wealden
864,1913 births
865,Fellows of learned societies
866,British women writers by century
867,20th-century women by nationality
868,Fellows of learned societies of the United Kingdom
869,1910s births
870,Areas of London
871,20th-century births
872,20th-century British women writers
873,20th-century British non-fiction writers
874,Commanders of the Order of the British Empire
875,1990s
876,University of Paris people
877,20th-century women writers
878,20th-century British writers
879,"Chelsea, London"
880,Non-fiction writers by century
881,1990s deaths
882,Alumni by university or college in France
883,1992
884,Recipients of the Order of Agricultural Merit
885,Fellows of the Royal Society of Literature
886,20th-century women by occupation
887,British writers by century
888,Civil awards and decorations of France
889,Organisations based in the United Kingdom with royal patronage
890,20th-century non-fiction writers
891,Learned societies of the United Kingdom
892,Districts of the Royal Borough of Kensington and Chelsea
893,Civil awards and decorations of the United Kingdom
894,British non-fiction writers by century
895,People from the Royal Borough of Kensington and Chelsea
896,People from South East England
897,People from Wealden (district)
898,20th-century British literature
899,Orders of knighthood of the United Kingdom
900,20th-century British people by occupation
901,British writers' organisations
902,Order of the British Empire
903,Royal Society of Literature
904,20th-century British women
905,1992 deaths
906,1913
907,College of Sorbonne alumni
908,Pork
909,American non-fiction literature
910,American cookbooks
911,American women non-fiction writers
912,2000s non-fiction books
913,2002 in literature
914,American non-fiction books
915,Non-fiction books by date
916,Books about food and drink
917,Women writers by nationality
918,21st-century non-fiction books
919,Works about cooking
920,Bacon
921,Charcuterie
922,2002 works
923,Handbooks and manuals by subject
924,Books by year
925,Works about food and drink
926,Non-fiction books by year
927,2002 books
928,American women writers
929,2000s books
930,Non-fiction books by topic
931,2002 non-fiction books
932,Books about bacon
933,Books by type
934,American non-fiction writers
935,American books
936,American women by occupation
937,2002 in print
938,Non-fiction writers by nationality
939,American writers by genre
940,American writers
941,Non-fiction books by decade
942,Non-fiction books by country
943,History of mass media by country
944,Human rights
945,Observances by month
946,Lifestyles
947,Presidencies of the United States
948,Cultures
949,Paintings by artist
950,Food and drink paintings
951,Speeches by writer
952,Art by subject
953,Works by type and year
954,History of the United States (1918–45)
955,Democratic Party (United States) events
956,1940s in politics
957,American media history
958,20th-century conflicts
959,Years of the 20th century in the United States
960,Four Freedoms
961,Autumn events (Northern Hemisphere)
962,Conflicts in 1942
963,Paintings by subject
964,Works originally published in news magazines
965,Paintings by year
966,World War II and the media
967,November events
968,United States presidential speeches
969,World War II
970,1943 paintings
971,War and the media
972,Franklin D. Roosevelt
973,1941 in the United States
974,Works originally published in The Saturday Evening Post
975,1940s paintings
976,Conflicts in 1943
977,1940s in the United States
978,World War II speeches
979,Works by topic
980,Politics by year
981,1930s in the United States
982,Paintings by Norman Rockwell
983,Global conflicts
984,History of human rights
985,American magazines
986,Cultural history of the United States
987,Paintings by date
988,American art
989,October observances
990,Paintings by country
991,Conflicts in 1939
992,1941 in politics
993,War and politics
994,1940s conflicts
995,Years of the 20th century in art
996,Speeches by Franklin D. Roosevelt
997,1863 establishments in the United States
998,American journalism
999,Media history
1000,Gratitude
1001,1941 in North America
1002,History of journalism by country
1003,Legal history by issue
1004,Food and drink culture
1005,20th-century paintings
1006,Paintings by decade
1007,Eating behaviors of humans
1008,Observances in the United States
1009,Works originally published in magazines by interest
1010,American paintings
1011,1863 establishments in North America
1012,1940s in art
1013,Secular holidays
1014,Presidency of Franklin D. Roosevelt
1015,Works by artist
1016,War
1017,Public holidays by country
1018,Paintings
1019,1943
1020,Painters
1021,Media in the United States
1022,Works originally published in American periodicals
1023,Public holidays in Canada
1024,Harvest festivals
1025,Works originally published in magazines by country
1026,Literary magazines
1027,Conflicts in 1944
1028,Works originally published in American magazines
1029,Conflicts in 1941
1030,Political history
1031,Public holidays in the United States
1032,1860s establishments in the United States
1033,Thanksgiving
1034,Politics of World War II
1035,Political magazines
1036,1863 in the United States
1037,Western culture
1038,November observances
1039,United States
1040,Works by year
1041,1941
1042,1863 establishments by country
1043,Conflicts in 1945
1044,Autumn events by country
1045,Works originally published in political magazines
1046,1943 works
1047,1943 in arts
1048,1940s works
1049,Seasonal events in the United States
1050,1943 in art
1051,Agriculture in society
1052,World Wars
1053,Speeches by war
1054,Fall events in the United States
1055,Mass media
1056,1941 by country
1057,News magazines
1058,1930s conflicts
1059,North American culture by country
1060,Food and drink appreciation
1061,American magazine illustrators
1062,Conflicts in 1940
1063,The Saturday Evening Post
1064,Works originally published in literary magazines
1065,Autumn festivals
1066,Works about World War II
1067,Thanksgiving (United States)
1068,Norman Rockwell
1069,Military food of Canada
1070,American people of European descent
1071,Emigrants by nationality
1072,People from the New York metropolitan area by city
1073,People from West Flanders
1074,University of Bonn alumni
1075,Immigration to the United States
1076,Food and drink in Canada
1077,American people
1078,People from the New York metropolitan area
1079,Industries
1080,Military food
1081,Military equipment of Canada
1082,Belgian diaspora
1083,Military equipment of the United States
1084,People of English descent
1085,American people by occupation
1086,People by city in Belgium
1087,Belgian American
1088,Belgian people of English descent
1089,People by populated place in New York (state)
1090,People from Brooklyn
1091,Belgian people by ethnic or national origin
1092,Belgian people
1093,Brooklyn
1094,Department of National Defence (Canada)
1095,Neighborhoods in Brooklyn
1096,Canadian Armed Forces
1097,Businesspeople in the food industry
1098,Kortrijk
1099,European people of British descent
1100,People of Germanic descent
1101,Immigrants to the United States
1102,Alumni by university or college in Europe
1103,Innovators by nationality
1104,English diaspora
1105,"Brookhaven, New York"
1106,People by ethnic or national origin
1107,Immigrants by destination country
1108,Municipalities of West Flanders
1109,Military of the United States
1110,People from Long Island
1111,Categories by city in Belgium
1112,Villages in New York (state)
1113,People by country and city
1114,People by New York City neighborhood
1115,1946 deaths
1116,1940s deaths
1117,Coffee industry
1118,Demographics of Belgium
1119,People by university or college in Germany
1120,University of Bonn
1121,Science and technology in the United States
1122,1946
1123,Universities in Germany
1124,Belgium–United States relations
1125,American people of Belgian descent
1126,People by European country of descent
1127,"People from Bellport, New York"
1128,Military equipment by country
1129,People by country of descent
1130,1940s
1131,West Flanders
1132,1870s
1133,Ethnic groups in Belgium
1134,Inventors by nationality
1135,Businesspeople in coffee
1136,Coffee
1137,People by town in New York (state)
1138,People by region of descent
1139,Businesspeople in the drink industry
1140,Belgium–United Kingdom relations
1141,American inventions
1142,"People from Suffolk County, New York"
1143,Military of Canada
1144,People by municipality in Belgium
1145,People by county in New York (state)
1146,Bonn
1147,Canadian popular culture
1148,Science and technology in Canada
1149,People by village in the United States by state
1150,People from New York City
1151,Park Slope
1152,People of British descent
1153,Military food of the United States
1154,Drink industry
1155,Businesspeople
1156,"People from Brookhaven, New York"
1157,Military life
1158,People by village in New York (state)
1159,European people by ethnic or national origin
1160,North American people by occupation
1161,Belgian people of British descent
1162,Belgian emigrants to the United States
1163,1871
1164,Inventors
1165,American people by ethnic or national origin
1166,People from Kortrijk
1167,People from Park Slope
1168,Canadian cuisine
1169,19th-century births
1170,Flemish people by province
1171,People of Belgian descent
1172,1871 births
1173,Belgian emigrants
1174,American people by migration status
1175,Businesspeople by industry
1176,American inventors
1177,Drinks
1178,Inventions by country
1179,South Brooklyn
1180,People from New York City by borough
1181,1870s births
1182,Industrial history of the United States
1183,People by occupation and nationality
1184,Universities and colleges in North Rhine-Westphalia
1185,Alumni by university or college in Germany
1186,Arthropod common names
1187,Insects by adaptation
1188,Insects
1189,Extant Mesozoic first appearances
1190,Applied and interdisciplinary physics
1191,Mechanical engineering
1192,Mechanics
1193,Arthropods by adaptation
1194,Insects by classification
1195,Arthropods and humans
1196,Culture
1197,Arthropods
1198,Hexapoda
1199,Caelifera
1200,Triassic first appearances
1201,Triassic life
1202,Categories by topic
1203,Triassic fossil record
1204,Biology and culture
1205,Biology
1206,Herbivorous arthropods
1207,Subfields of physics
1208,Mesozoic first appearances
1209,Concepts in physics
1210,Science and culture
1211,Biomechanics
1212,Herbivorous animals
1213,Invertebrate common names
1214,Topics in culture
1215,Insects in culture
1216,Extant Triassic first appearances
1217,Herbivorous insects
1218,Branches of biology
1219,Insects and humans
1220,Triassic events
1221,Biophysics
1222,Insect common names
1223,Physiology
1224,Orthoptera
1225,Peruvian cuisine
1226,Meat
1227,Pleistocene fossil record
1228,Quaternary tetrapods
1229,Rodents by location
1230,Pleistocene rodents
1231,Health in Ecuador
1232,Quaternary animals of South America
1233,Pleistocene life
1234,Health in Bolivia
1235,South American culture
1236,Model organisms
1237,Mammals described in 1758
1238,Rodents of South America
1239,Rodents by classification
1240,Mammals by country
1241,Fauna of South America by region
1242,Pleistocene mammals
1243,History of industries
1244,Agriculture by type
1245,Quaternary mammals of South America
1246,Andes
1247,Mammals of Peru
1248,Meat by animal
1249,Quaternary South America
1250,Quaternary rodents
1251,Anthropology
1252,Ecuadorian cuisine
1253,History of botany
1254,Ecuador
1255,Peruvian culture
1256,Specific models
1257,Extant Cenozoic first appearances
1258,Mammals of Colombia
1259,Peru
1260,Animal death
1261,Rodents by continent
1262,Fauna of South America by location
1263,Extant Pleistocene first appearances
1264,Animals by region
1265,History of agriculture
1266,Pleistocene first appearances
1267,Fauna of Colombia
1268,Bolivian culture
1269,Latin American culture
1270,Guinea pigs
1271,Prehistoric rodents
1272,Animal models
1273,Food and drink in South America
1274,Mammals of Bolivia
1275,Ecology of the Andes
1276,Natural regions of South America
1277,Mammals by continent
1278,Vertebrates of South America
1279,Bolivian cuisine
1280,Bolivia
1281,Cenozoic mammals
1282,Fauna of Peru
1283,Species described in 1758
1284,Pleistocene animals
1285,Mammals by year of formal description
1286,Latin American culture by country
1287,Domestication
1288,Fauna of the Andes
1289,Extant Quaternary first appearances
1290,Domesticated animals
1291,Vertebrates of Bolivia
1292,Prehistoric mammals of South America
1293,Environmental social science
1294,Cenozoic animals of South America
1295,Cavies
1296,Quaternary mammals
1297,Cenozoic mammals of South America
1298,Animal products
1299,Quaternary first appearances
