,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
44,people by status,0.009189375898840413,0.05973207249802995,4,1,0,0,0,0,LDA,0,1,0
45,nature,0.00917353091319802,0.05944385984423969,4,1,0,0,0,0,LDA,0,1,0
46,people,0.00911098714490002,0.05831829563417125,4,1,0,0,0,0,LDA,0,1,0
47,births by decade,0.008494515374058207,0.06048184746662446,4,1,0,0,0,0,LDA,0,1,0
48,20th-century births,0.008494515374058207,0.06048184746662446,4,1,0,0,0,0,LDA,0,1,0
49,years,0.008311854235101234,0.052412304076306045,4,1,0,0,0,0,LDA,0,1,0
50,telecommunications by country,0.018745972599404512,0.06704532257992188,5,1,0,0,0,0,LDA,0,1,0
51,internet by country,0.016319771275652102,0.044719932081494995,5,1,0,0,0,0,LDA,0,1,0
52,information technology by country,0.016234631115371403,0.05642069528613997,5,1,0,0,0,0,LDA,0,1,0
53,it infrastructure,0.016185313450180018,0.047915724783568224,5,1,0,0,0,0,LDA,0,1,0
54,domain name system,0.016061548244136973,0.06069693944654675,5,1,0,0,0,0,LDA,0,1,0
55,domain names,0.01595714538094204,0.06386477736733623,5,1,0,0,0,0,LDA,0,1,0
56,media by country and type,0.015950481417524198,0.05967479766780562,5,1,0,0,0,0,LDA,0,1,0
57,internet assigned numbers authority,0.01588739250698431,0.06432014119883239,5,1,0,0,0,0,LDA,0,1,0
58,communications by country,0.015635226122605716,0.058690083037916785,5,1,0,0,0,0,LDA,0,1,0
59,top-level domains,0.015490734419107628,0.06279522599715795,5,1,0,0,0,0,LDA,0,1,0
60,digital marketing,0.015097115473878153,0.0566886948954339,6,1,0,0,0,0,LDA,0,1,0
61,internet search engines,0.013921965029560078,0.06017722996592214,6,1,0,0,0,0,LDA,0,1,0
62,advertising by medium,0.012317253195844752,0.05095458705319438,6,1,0,0,0,0,LDA,0,1,0
63,online advertising,0.012224452314386495,0.049203964800169954,6,1,0,0,0,0,LDA,0,1,0
64,search engine software,0.012027913666215674,0.058039888056538494,6,1,0,0,0,0,LDA,0,1,0
65,aggregation websites,0.011893439971759916,0.05396840304971619,6,1,0,0,0,0,LDA,0,1,0
66,indexes,0.011853155420321733,0.0548847700014925,6,1,0,0,0,0,LDA,0,1,0
67,web scraping,0.01151291280744648,0.056404303449470186,6,1,0,0,0,0,LDA,0,1,0
68,internet search,0.011372786802025319,0.05284272795296941,6,1,0,0,0,0,LDA,0,1,0
69,online databases,0.010639801088447504,0.04282567306681459,6,1,0,0,0,0,LDA,0,1,0
70,computer standards,0.010358696747489907,0.03560847736568361,0,1,0,0,0,0,LDA,0,1,0
71,web browsers,0.009228340358905861,0.03209182080274214,0,1,0,0,0,0,LDA,0,1,0
72,social systems,0.0057984131627420235,0.02873786938112465,1,1,0,0,0,0,LDA,0,1,0
73,books,0.005065446177457441,0.02739455327128267,1,1,0,0,0,0,LDA,0,1,0
74,publishing,0.005620374556990214,0.02670724845442681,1,1,0,0,0,0,LDA,0,1,0
75,archival science,0.004941139344389481,0.026308276065977777,1,1,0,0,0,0,LDA,0,1,0
76,academic disciplines,0.0046688530059235045,0.02592720364560489,1,1,0,0,0,0,LDA,0,1,0
77,cognitive science,0.00490467833107227,0.0255565248625792,1,1,0,0,0,0,LDA,0,1,0
78,online retailers,0.006491920919616339,0.022620281448606214,2,1,0,0,0,0,LDA,0,1,0
79,film and video technology,0.006471767726016846,0.02243625821652331,2,1,0,0,0,0,LDA,0,1,0
80,internet broadcasting,0.005883361432465948,0.021104778721280238,2,1,0,0,0,0,LDA,0,1,0
81,streaming,0.00578871754843992,0.020781999752601834,2,1,0,0,0,0,LDA,0,1,0
82,digital television,0.005718350300689995,0.020578724889651887,2,1,0,0,0,0,LDA,0,1,0
83,harassment,0.008354213116174708,0.02988189723578371,3,1,0,0,0,0,LDA,0,1,0
84,organized crime activity,0.008107962654239761,0.029221746072637732,3,1,0,0,0,0,LDA,0,1,0
85,free online encyclopedias,0.006291745044983153,0.10179691228537498,4,1,0,0,0,0,LDA,0,1,0
86,wikimedia projects,0.005322581880537865,0.09191930327417043,4,1,0,0,0,0,LDA,0,1,0
87,wikipedia,0.0060745352422296285,0.09148836420584333,4,1,0,0,0,0,LDA,0,1,0
88,creative commons-licensed websites,0.0056169178953010485,0.08760703966377725,4,1,0,0,0,0,LDA,0,1,0
89,wikimedia,0.004418190831003267,0.08570253880152122,4,1,0,0,0,0,LDA,0,1,0
90,american businesspeople,0.005777745032798093,0.07827704807503563,4,1,0,0,0,0,LDA,0,1,0
91,journalism,0.005700480538096107,0.07502679002347705,4,1,0,0,0,0,LDA,0,1,0
92,news media,0.005992280303131186,0.07278123295144573,4,1,0,0,0,0,LDA,0,1,0
93,recurring events,0.003752417758976861,0.07167848699763593,4,1,0,0,0,0,LDA,0,1,0
94,political websites by country,0.004139785907085006,0.07149279143546589,4,1,0,0,0,0,LDA,0,1,0
95,1 (number),0.014851205119435365,0.06115485980229679,5,1,0,0,0,0,LDA,0,1,0
96,country code top-level domains,0.012492211219114561,0.05541803800629438,5,1,0,0,0,0,LDA,0,1,0
97,marketing by medium,0.010564790576245004,0.051759243165396165,6,1,0,0,0,0,LDA,0,1,0
98,marketing companies,0.008936116898192363,0.05058375852207948,6,1,0,0,0,0,LDA,0,1,0
