label_id,label
298,The English Bread-Book for Domestic Use
299,Isabella Beeton
300,Mrs Beeton's Book of Household Management
301,plagiarised
302,Elizabeth David
303,Jane Grigson
304,Delia Smith
305,Rick Stein
306,Order of the British Empire
307,British cuisine
308,Battle of Greece
309,Rationing in the United Kingdom
310,A Book of Mediterranean Food
311,Eggplant
312,Terence Conran
313,Simon Hopkinson
314,Prue Leith
315,Jamie Oliver
316,Tom Parker Bowles
317,Julia Child
318,Richard Olney 
319,Alice Waters
320,bacon
321,The Oregonian
322,Chronicle Books
323,French language
324,Montreal
325,St. Petersburg Times
326,Pittsburgh Post-Gazette
327,The Denver Post
328,Toronto Star
329,Four Freedoms 
330,oil painting
331,Norman Rockwell
332,President of the United States
333,Franklin D. Roosevelt
334,State of the Union Address
335,Four Freedoms
336,The Saturday Evening Post
337,"Arlington, Vermont"
338,Vermont
339,Thanksgiving 
340,Carlos Bulosan
341,sociopolitical
342,socioeconomic
343,Belgium
344,inventor
345,instant coffee
346,mass production
347,emigration
348,Central America
349,New Jersey
350,World War I
351,Brooklyn
352,American Home Products
353,insect
354,suborder
355,Caelifera
356,early Triassic
357,hemimetabolous
358,complete metamorphosis
359,Nymph 
360,moult
361,locust
362,pest 
363,predator
364,camouflage
365,Deimatic behaviour
366,rainbow grasshopper
367,warning coloration
368,parasitoid
369,rodent
370,Caviidae
371,Cavia
372,common name
373,Guinea 
374,suidae
375,Hybrid 
376,domestication
377,Montane Guinea Pig
378,Western society
379,pocket pet
380,Pet
381,Animal fancy
382,Guinea pig breed
383,Coat 
384,Breeder 
385,folk culture
386,Indigenous peoples of the Andes
387,traditional medicine
388,Andes Mountains
389,CBS News
390,Animal testing
391,model organism
392,epithet
393,human subject research
394,House Mouse
395,Brown Rat
396,diabetes mellitus type 1
397,tuberculosis
398,scurvy
399,pre-eclampsia
400,dish 
401,Louisiana
402,shellfish
403,Thickening agent#Food
404,Holy trinity 
405,celery
406,bell pepper
407,onion
408,roux
409,okra
410,filé powder
411,Sassafras albidum
412,Choctaw language
413,Cuisine of New Orleans
414,Louisiana Creole people
415,Cajun cuisine
416,fowl
417,Sausage
418,rice
419,leaf vegetable
420,bouillabaisse
421,United States Senate
422,Allen Ellender
423,Paul Prudhomme
424,cookery book
425,The Art of Cookery Made Plain and Easy
426,Northumberland
427,subaltern
428,half-pay
429,Earls of Donegall
430,pilau
431,vanilla
432,English cuisine
433,Gelatin dessert
434,trifle
435,Yorkshire pudding
436,Covent Garden
437,Princess Augusta of Saxe-Gotha
438,Princess of Wales
439,copyright
440,Madeleine Hope Dodds
441,Fanny Cradock
442,Clarissa Dickson Wright
443,Hydnaceae
444,species description
445,Carl Linnaeus
446,Hydnum
447,fruit bodies
448,mushroom tissue
449,coniferous
450,deciduous
451,pored mushroom
452,Temperate coniferous forest
453,mixed wood
454,bay 
455,chestnut 
456,Pileus 
457,morphology 
458,Elias Fries
459,Xerocomus
460,polyphyletic
461,common ancestor
462,Antonio Carluccio
463,trace metal
464,cobalt
465,nickel
466,pigment
467,Chernobyl disaster
468,caesium-137
469,Islington
470,Heidelberg
471,Samuel Orchart Beeton
472,The Englishwoman's Domestic Magazine
473,plagiarism
474,puerperal fever
475,Nancy Spain
476,Kathryn Hughes
477,syphilis
478,Bee Wilson
479,Oxford English Dictionary
480,protein
481,low-carbohydrate diet
482,epilepsy
483,glucose
484,Brain metabolism
485,liver
486,triacylglycerol
487,fatty acid
488,ketone bodies
489,ketosis
490,epileptic seizure
491,Atkins diet
492,constipation
493,Hypercholesterolemia
494,acidosis
495,Kidney stone disease
496,epilepsy in children
497,food energy
498,anticonvulsant
499,medium-chain triglyceride
500,carbon chain
501,coconut oil
502,Jim Abrahams
503,Dateline NBC
504,...First Do No Harm
505,television movie
506,Meryl Streep
507,Alzheimer's disease
508,amyotrophic lateral sclerosis
509,autism
510,brain cancer
511,neurotrauma
512,Parkinson's disease
513,sleep disorder
514,train station
515,New Paltz 
516,"Ulster County, New York"
517,"New Paltz, New York"
518,Wallkill Valley Railroad
519,Wallkill River
520,Mohonk Mountain House
521,stagecoach
522,automobile
523,public-access television
524,real estate
525,Wallkill Valley Rail Trail
526,Lewis David de Schweinitz
527,Elias Magnus Fries
528,agarics
529,Russulaceae
530,latex
531,Lactarius
532,indigo
533,L.
534,Scop.
535,P.Kumm.
536,fungus
537,northern hemisphere
538,Temperateness
539,Lactifluus corrugis
540,spore print
541,micrometre
542,apricot 
543,tawny 
544,sterol
545,ergosterol
546,natural rubber
547,Phylogenetic
548,taxon
549,Asteraceae
550,salad
551,celtuce
552,chicory
553,calendar year
554,tonnes
555,ancient Egyptians
556,weed
557,lactuca
558,herbal
559,Hardiness 
560,Micronutrient deficiency
561,gene pool
562,folate
563,iron
564,Escherichia coli
565,Salmonella
566,The Simpsons 
567,The Simpsons
568,Fox Broadcasting Company
569,Lisa Simpson
570,Apu Nahasapeemapetilon
571,Paul McCartney
572,Linda McCartney
573,vegetarianism
574,Mark Kirkland
575,David X. Cohen
576,David Mirkin
577,showrunner
578,The Beatles
579,Maybe I'm Amazed
580,closing credits
581,USA Today
582,Nielsen ratings
583,Environmental Media Awards
584,Genesis Awards
585,Madagascar
586,Malagasy people
587,tuber
588,mammal
589,megafauna
590,zebu
591,Arab people
592,Indian people
593,Malagasy language
594,vegetarian cuisine
595,ginger
596,sodium chloride
597,curry powder
598,pastoralism
599,cassava
600,curd
601,fritter
602,herbal tea
603,tea
604,rum
605,Merina Kingdom
606,French people in Madagascar
607,Chinese people in Madagascar
608,Indians in Madagascar
609,syrup
610,xylem
611,sap
612,sugar maple
613,red maple
614,black maple
615,maple
616,starch
617,indigenous peoples of North America
618,Quebec
619,Canadian dollar
620,United States dollar
621,Sucrose
622,pancake
623,waffle
624,French toast
625,oatmeal
626,porridge
627,baking
628,"Maraba, Rwanda"
629,Rwanda
630,Bourbon coffee
631,Coffea arabica
632,Volcano#Effects of volcanoes
633,Coffea
634,rainy season
635,coffee bean
636,Union Hand - Roasted Coffee
637,Fairtrade certification
638,Community Coffee
639,beer
640,smallholding
641,cooperative
642,National University of Rwanda
643,Partnership for Enhancing Agriculture in Rwanda through Linkages
644,Culture of Europe
645,diet 
646,Early Modern Europe
647,Cereal
648,early Middle Ages
649,potato
650,Barley
651,oat
652,Wheat
653,bread
654,gruel
655,pasta
656,Vicia faba
657,vegetable
658,Phaseolus
659,common bean
660,New World
661,Columbian exchange
662,Meat
663,Game 
664,pork
665,chicken 
666,domestic fowl
667,beef
668,Cod
669,herring
670,fish 
671,food preservation
672,Salting 
673,Smoking 
674,trade
675,cuisine
676,sumptuary law
677,conspicuous consumption
678,nouveaux riche
679,Social norm
680,working class
681,late Middle Ages
682,seasoning
683,verjuice
684,wine
685,vinegar
686,black pepper
687,saffron
688,sugar
689,honey
690,sweet and sour
691,Almond
692,thickening agent
693,soup
694,stew
695,sauce
696,almond milk
697,fruit juice
698,smoothie
699,"Santa Cruz, California"
700,"Half Moon Bay, California"
701,soy milk
702,bottled water
703,energy bar
704,The Coca-Cola Company
705,wholly owned subsidiary
706,1996 Odwalla E. coli outbreak
707,Escherichia coli O157:H7
708,Unpasteurized
709,flash pasteurization
710,Étienne Pierre Ventenat
711,Nicaise Auguste Desvaux
712,Christian Gottfried Daniel Nees von Esenbeck
713,Phallaceae
714,cosmopolitan distribution
715,tropical
716,sporocarp 
717,indusium
718,range 
719,gleba
720,Chinese cuisine
721,stir frying
722,Asian supermarket
723,biological activity
724,antioxidant
725,antimicrobial
726,recorded history
727,Chinese medicine
728,cocktail
729,Peru
730,Chilean cuisine
731,Peruvian cuisine
732,pisco
733,Sour 
734,egg white
735,Angostura bitters
736,"Pica, Chile"
737,pineapple
738,coca
739,Lima
740,bartender
741,Victor Vaughen Morris
742,Cerro de Pasco
743,Chile
744,Oreste Plath
745,Elliot Stubb
746,Steward's assistant
747,Iquique
748,whiskey sour
749,Valparaíso
750,South American cuisine
751,Pacific Ocean
752,List of national liquors
753,geographical indication
754,Latin America
755,public holiday
756,salmonid
757,Fish migration#Classification
758,Columbia River redband trout
759,Introduced species
760,habitat
761,lateral line
762,gill
763,Fish hatchery
764,whirling disease
765,List of globally invasive species
766,Recreational fishing
767,Wyoming
768,Firehole River
769,distinct population segment
770,endangered species
771,Endangered Species Act
772,state fish
773,Washington 
774,Christian Hendrik Persoon
775,Adalbert Ricken
776,Gotthold Hahn
777,Arthur Anselm Pearson
778,coral fungus
779,Gomphaceae
780,coral
781,buff 
782,tan 
783,ellipsoid
784,Ramaria
785,Christiaan Hendrik Persoon
786,broadleaf trees
787,microscopy
788,laxative
789,chemical compounds
790,in vitro
791,drug-resistant
792,pathogen
793,Russula
794,grilling
795,frying
796,sautéeing
797,dietary protein
798,Jacob Christian Schaeffer
799,Russula parvovirescens
800,Russula crustosa
801,mixed forest
802,oak
803,Fagus sylvatica
804,aspen
805,rainforest
806,Dipterocarpaceae
807,ribonuclease
808,polysaccharide
809,laccase
810,dye
811,textile industry
812,theme restaurant
813,Disney's Hollywood Studios
814,Amusement park
815,Walt Disney World
816,"Bay Lake, Florida"
817,drive-in theater
818,Walt Disney Imagineering
819,convertible
820,carhop
821,projection screen
822,Frankenstein Meets the Space Monster
823,Plan 9 from Outer Space
824,Attack of the 50 Foot Woman
825,cuisine of the United States
826,hors d'oeuvre
827,garden salad
828,Thailand
829,Major Cineplex#EGV
830,Bangkok
831,Winston-Salem Journal
832,roast beef sandwich
833,Henri François Anne de Roussel
834,August Batsch
835,P.Karst.
836,Henn.
837,Suillus
838,indigestion
839,partial veil
840,annulus 
841,Seedless fruit
842,table grape
843,Sultana 
844,Vitis vinifera
845,Concord 
846,Vitis labrusca
847,Agricultural Research Service
848,United States Department of Agriculture
849,Uncinula necator
850,Plant quarantine
851,"University of California, Davis"
852,National Plant Germplasm System
853,Minneapolis
854,speakeasy
855,Jucy Lucy
856,Matt's Bar
857,fried cheese curds
858,Travel Channel
859,John Lehmann
860,rationing
861,Mediterranean cooking
862,John Minton 
863,Maria Eliza Rundell
864,cookbook
865,Nigella Lawson
866,Italian language
867,broth
868,bread soup
869,Italian cuisine
870,Peasant foods
871,ancient history
872,Maremma
873,Tuscany
874,Lazio
875,Staling
876,Australia
877,McCormick Foods Australia
878,United States
879,McCormick & Company
880,jingle
881,National Film and Sound Archive
882,Sounds of Australia
883,sedentism
884,human civilization
885,economic surplus
886,history of agriculture
887,Industrial agriculture
888,monoculture
889,subsistence agriculture
890,agronomy
891,plant breeding
892,agrochemical
893,pesticide
894,fertilizer
895,Selective breeding
896,animal husbandry
897,animal welfare
898,global warming
899,aquifer
900,deforestation
901,antibiotic resistance
902,growth hormone
903,industrial meat production
904,Genetically modified organism
905,fuel
906,raw material
907,cereal
908,grains
909,fruit
910,cooking oil
911,meat
912,milk
913,eggs as food
914,non-profit
915,Marrakesh
916,Morocco
917,Moroccan cuisine
918,Global cuisine
919,IO Donna
920,Women's WorldWide Web 
921,Rainatou Sow#Foundation of Make Every Woman Count
922,bakery
923,Israel
924,Hot dog bun
925,Haaretz
926,Jerusalem
927,sliced bread
928,emulsion
929,family business
930,Tel Aviv Stock Exchange
931,hors d'œuvre
932,savoury 
933,oyster
934,canapé
935,devils on horseback
936,Cajsa Warg
937,fruit tree
938,agriculture
939,Malus
940,Central Asia
941,Malus sieversii
942,Asia
943,Europe
944,European colonization of the Americas
945,mythology
946,Norse mythology
947,Greek mythology
948,Christianity in Europe
949,grafting
950,rootstock
951,List of apple cultivars
952,cooking apple
953,apple cider
954,organic farming
955,genome
956,DNA sequencing
957,apple sauce
958,coffee cake
959,Colonial history of the United States
960,Chain store
961,"Lincoln Park, Chicago"
962,Community areas of Chicago
963,"Chicago, Illinois"
964,"Loop, Chicago"
965,Chicago metropolitan area
966,grocery store
967,chief executive officer
968,Beirut
969,Middle East
970,Tea bag
971,coffee
972,baked goods
973,entrée
974,teaware
975,black tea
976,green tea
977,white tea
978,Whole Foods Market
979,Entrepreneur 
980,Bloomberg Businessweek
981,Compact Disc
982,Joseph Schröter
983,MycoBank
984,John Lightfoot 
985,Albrecht Wilhelm Roth
986,Heinrich von Martius
987,Miles Joseph Berkeley
988,Petter Karsten
989,Lucien Marcus Underwood
990,René Bigeard
991,George Willard Martin
992,Marinus Anton Donk
993,Derek Reid
994,wood ear
995,Auriculariales
996,Basidiocarp
997,elder tree
998,Judas Iscariot
999,folk medicine
1000,sore throat
1001,jaundice
1002,astringent
1003,hot and sour soup
1004,Traditional Chinese medicine
1005,antitumour
1006,hypoglycemic
1007,anticoagulant
1008,cholesterol
1009,cake
1010,avocado
1011,batter 
1012,Chocolate brownie
1013,cheesecake
1014,vitamin E
1015,essential fatty acid
1016,Fruit fool
1017,fried chicken
1018,fast-food restaurant
1019,Burger King
1020,snack
1021,convenience food
1022,"Crispin, Porter + Bogusky"
1023,nu metal
1024,Slipknot 
1025,intellectual property
1026,social media
1027,product tie-in
1028,NFL
1029,NCAA
1030,NASCAR
1031,sandwich
1032,lettuce
1033,tomato
1034,mayonnaise
1035,tofu
1036,BLT
1037,vodka
1038,bacon vodka
1039,liquor
1040,bacon salt
1041,cucumber
1042,Colorado
1043,Florida
1044,Maine
1045,Massachusetts
1046,Missouri
1047,Oregon
1048,Canada
1049,United Kingdom
1050,Frank Bruni
1051,The New York Times
1052,Gordon Ramsay
1053,Associated Press
1054,mixologist
1055,"Alexandria, Virginia"
1056,The Boston Globe
1057,The Times
1058,London
1059,Toronto
1060,The Globe and Mail
1061,Knoxville News Sentinel
1062,non-fiction
1063,Heather Lauer
1064,Social networking service
1065,curing 
1066,popular culture
1067,Jim Gaffigan
1068,The Sacramento Bee
1069,Father's Day
1070,The Portsmouth Herald
1071,The Arizona Republic
1072,Publishers Weekly
1073,sausage
1074,Gridiron football
1075,Football 
1076,barbecue sauce
1077,spice rub
1078,ice cream
1079,egg custard
1080,The Two Ronnies
1081,April Fools' Day
1082,Heston Blumenthal
1083,scrambled eggs
1084,Ovo vegetarianism
1085,kashrut
1086,J&D's Down Home Enterprises
1087,The Seattle Times
1088,Test market
1089,"Grand Forks, North Dakota"
1090,Grand Forks Herald
1091,The Daily Show
1092,The Oprah Winfrey Show
1093,Charles Horton Peck
1094,Rolf Singer
1095,Baorangia
1096,North America
1097,Boletus sensibilis
1098,dipping sauce
1099,refried beans
1100,tortilla chips
1101,Cracker 
1102,crudités
1103,Game Show Network
1104,Matthew Rogers
1105,Beau MacMillan
1106,Antonia Lofaso
1107,Jeff Henderson 
1108,artisan
1109,cheesemaker
1110,Pike Place Market
1111,Seattle
1112,Flatiron District
1113,artisan cheese
1114,Pasteurization
1115,dairy cattle
1116,Microbiological culture
1117,cheddar cheese
1118,Pacific Northwest
1119,macaroni and cheese
1120,The Martha Stewart Show
1121,Seattle public schools
1122,banquet
1123,beef tenderloin
1124,finger food
1125,New York City
1126,"Bergen County, New Jersey"
1127,"Passaic County, New Jersey"
1128,Philadelphia
1129,alcoholic drink
1130,water
1131,brewing
1132,malt
1133,barley
1134,wheat
1135,maize
1136,Brewing#Fermenting
1137,wort
1138,carbonation
1139,hops
1140,preservative
1141,gruit
1142,Code of Hammurabi
1143,Ninkasi
1144,Draught beer
1145,Multinational corporation
1146,Microbrewery#Brewpub
1147,regional brewery
1148,alcohol by volume
1149,beer festival
1150,pub
1151,pub crawl
1152,pub games
1153,U Street Corridor
1154,Lincoln Theatre 
1155,"Northwest, Washington, D.C."
1156,chili dog
1157,half-smoke
1158,milkshake
1159,"1968 Washington, D.C. riots"
1160,Bill Cosby
1161,Chris Tucker
1162,Adrian Fenty
1163,Barack Obama
1164,compound butter
1165,Chateaubriand steak#Chateaubriand sauce
1166,chateaubriand steak
1167,condiment
1168,List of olive cultivars
1169,Malta
1170,acidity
1171,alkaline
1172,indigenous 
1173,hamburger
1174,McDonald's
1175,Big Mac
1176,Whopper
1177,"San Francisco, California"
1178,Beat Movement
1179,Bohemianism
1180,homosexuality
1181,homophile
1182,"Leimert Park, Los Angeles"
1183,Los Angeles
1184,Boston
1185,"Medford, Massachusetts"
1186,actor
1187,film noir
1188,The Blue Dahlia
1189,Los Angeles Police Department
1190,Black Dahlia suspects
1191,List of unsolved deaths
1192,"Los Angeles County, California"
1193,World War II
1194,Gini Graham Scott
1195,O.J. Simpson
1196,O. J. Simpson murder case
1197,chocolate bar
1198,Japan
1199,Muri 
1200,yen
1201,advertising slogan
1202,rags to riches
1203,Raijin
1204,Toyohashi
1205,Kantō region
1206,word-of-mouth
1207,Japan at the 2008 Summer Olympics
1208,2008 Summer Olympics
1209,Mini-bar
1210,shrub
1211,Grossulariaceae
1212,berry
1213,polyphenol
1214,phytochemicals
1215,Scotland
1216,Poland
1217,Lithuania
1218,Norway
1219,New Zealand
1220,Manchester
1221,public house
1222,North West England
1223,Boddingtons Bitter
1224,bitter 
1225,widget 
1226,draught beer
1227,beer head
1228,Manchester United
1229,Coronation Street
1230,Whitbread
1231,Anheuser–Busch InBev
1232,Strangeways Brewery
1233,pasteurised
1234,Samlesbury
1235,cask conditioned
1236,Hydes Brewery
1237,Moss Side
1238,Jean Baptiste Boisduval
1239,Alfred Jefferis Turner
1240,Nocturnal
1241,moth
1242,Lepidoptera migration
1243,Australian Alps
1244,Diurnality
1245,monarch butterfly
1246,Queensland
1247,New South Wales
1248,Victoria 
1249,South Australia
1250,Western Australia
1251,Spring 
1252,Mount Bogong
1253,Aestivation
1254,summer
1255,Australian Aboriginal languages
1256,Dhudhuroa language
1257,Government of Victoria 
1258,Aboriginal Australians
1259,Canberra
1260,Melbourne
1261,Sydney
1262,Vector 
1263,arsenic
1264,bioaccumulation
1265,Mountain pygmy possum
1266,Carbonated water
1267,mineral water
1268,Borjomi Gorge
1269,Georgia 
1270,artesian spring
1271,Bakuriani
1272,Borjomi
1273,House of Romanov
1274,Grand Duke Michael Nikolaevich of Russia
1275,Russian Revolution of 1917
1276,Red Army invasion of Georgia
1277,Inna Gudavadze
1278,digestive diseases
1279,diabetes mellitus
1280,breed
1281,chicken
1282,U.S. state
1283,Ohio
1284,Comb 
1285,The Livestock Conservancy
1286,Aesculus glabra
1287,chain store
1288,fast food restaurants
1289,unincorporated area
1290,"Miami-Dade County, Florida"
1291,"Jacksonville, Florida"
1292,David Edgerton
1293,James McLamore
1294,TPG Capital
1295,Bain Capital
1296,Goldman Sachs Capital Partners
1297,3G Capital
1298,Berkshire Hathaway
1299,Tim Hortons
1300,Restaurant Brands International
1301,Burger King advertising
1302,Crispin Porter + Bogusky
1303,sexism
1304,McGarryBowen
1305,demographic targeting
1306,Burger King products
1307,trans-fat
1308,Burger King franchises
1309,franchising
1310,master franchise
1311,Hungry Jack's
1312,ham
1313,Italian sausage
1314,pulled pork
1315,History of Burger King#Ownership history
1316,lawsuits
1317,fast food restaurant
1318,People for the Ethical Treatment of Animals
1319,labor laws
1320,animal rights
1321,corporate responsibility
1322,business ethics
1323,social justice
1324,contract law
1325,Israeli-occupied territories
1326,breach of contract
1327,Muslim
1328,Jews
1329,international law
1330,Arab League
1331,Islamic countries
1332,business license
1333,Canon Law
1334,Shariah
1335,trademark
1336,Burger King 
1337,"Mattoon, Illinois"
1338,Lanham act
1339,US trademark law
1340,Alberta
1341,Business Wire
1342,long-arm statute
1343,Icee
1344,Globalization
1345,table service
1346,Donald N. Smith
1347,demographic
1348,Wendy's
1349,Pillsbury Company
1350,Grand Metropolitan
1351,Diageo
1352,Brad Blum
1353,grape
1354,List of grape varieties
1355,List of wine-producing countries
1356,Canadian wine
1357,Okanagan Valley 
1358,Lebanese wine
1359,Beqaa Valley
1360,Bordeaux wine
1361,Merlot
1362,Cabernet Franc
1363,French wine
1364,New World wine
1365,California wine
1366,Santa Cruz Mountains 
1367,Paso Robles 
1368,Napa Valley 
1369,New Zealand 
1370,Hawkes Bay
1371,Australian wine
1372,Margaret River 
1373,Coonawarra wine region
1374,Chilean wine
1375,Maipo Valley
1376,Colchagua Valley 
1377,International Organisation of Vine and Wine
1378,crossing 
1379,Sauvignon blanc
1380,France
1381,yield 
1382,budding 
1383,viticultural hazards
1384,decomposition
1385,typicity
1386,body 
1387,tannins
1388,acidity 
1389,aging potential
1390,South Australia 
1391,clam broth
1392,hot sauce
1393,Worcestershire sauce
1394,celery salt
1395,glass rimmer
1396,lime 
1397,Bloody Mary 
1398,Michelada
1399,Calgary
1400,crab
1401,North Sea
1402,Atlantic Ocean
1403,Mediterranean Sea
1404,carapace
1405,crab fisheries
1406,Western Europe
1407,Médoc
1408,Bordeaux
1409,red wine
1410,Petit Verdot
1411,Cabernet 
1412,European Union
1413,Wine law#European Union
1414,Cabernet Sauvignon
1415,Malbec
1416,Bordeaux wine#Grapes
1417,hectare
1418,Central Valley 
1419,Veneto wine
1420,Friuli-Venezia Giulia wine
1421,Jancis Robinson
1422,The World Atlas of Wine
1423,Walla Walla AVA
1424,"Rockingham County, North Carolina"
1425,American wine
1426,wax
1427,Copernicia prunifera
1428,Brazil
1429,Piauí
1430,Ceará
1431,Maranhão
1432,Bahia
1433,Rio Grande do Norte
1434,Daucus carota
1435,root vegetable
1436,Afghanistan
1437,taproot
1438,leafy vegetable
1439,selectively bred
1440,Apiaceae
1441,Rosette 
1442,Alpha-Carotene
1443,Beta-Carotene
1444,vitamin B6
1445,night vision
1446,turnip
1447,List of cuisines
1448,carrot salad
1449,tradition
1450,carrot
1451,root vegetables
1452,French cuisine
1453,Edward VII
1454,Battle of Crécy
1455,archaism
1456,Champagne 
1457,Champagne
1458,Paris
1459,Appellation d'Origine Contrôlée
1460,Aube
1461,Côte des Blancs
1462,Côte de Sézanne
1463,Montagne de Reims
1464,Vallée de la Marne
1465,Reims
1466,Épernay
1467,terroir
1468,Chardonnay
1469,Pinot noir
1470,Pinot Meunier
1471,microbiology
1472,Illinois
1473,PhD
1474,University of Missouri
1475,Aspergillus
1476,Penicillium
1477,culture media
1478,James N. Currie
1479,citric acid
1480,penicillin
1481,fast casual
1482,American City Business Journals#Denver Business Journal
1483,Germany
1484,taco
1485,Mission burrito
1486,burrito
1487,chipotle
1488,Nahuatl
1489,jalapeño
1490,chili pepper
1491,New York Stock Exchange
1492,Rocky Mountain News
1493,Fast casual restaurant
1494,Qdoba Mexican Grill
1495,Moe's Southwest Grill
1496,Rubio's Coastal Grill
1497,Baja Fresh
1498,Steve Ells
1499,McDonald's Corporation
1500,"Newport Beach, California"
1501,Southern California
1502,Dipping sauce
1503,potato chip
1504,corn chip
1505,bean chips
1506,vegetable chip
1507,pita chip
1508,Plantain 
1509,The Wichita Eagle
1510,Lipton
1511,French onion dip
1512,History of Christianity
1513,Christians
1514,alcoholic beverage
1515,rite
1516,Eucharist
1517,Evangelical Dictionary of Theology
1518,Bible
1519,Christian tradition
1520,God in Christianity
1521,joy
