,label,tfidf,pmi,country,h_cat,key_phrases,key_words,lda_label,links,cluster_alg,augmented,LDA,plain
40,human–computer interaction,0.013116745280166632,0.03634723604590891,4,1,0,0,0,0,kmeans_plain,0,0,1
41,digital marketing,0.012769029040617448,0.039592252074114084,4,1,0,0,0,0,kmeans_plain,0,0,1
42,world wide web,0.012228264302407792,0.030151410489553436,4,1,0,0,0,0,kmeans_plain,0,0,1
43,information economy,0.011864955791331169,0.033155584289687665,4,1,0,0,0,0,kmeans_plain,0,0,1
44,marketing,0.011825430707902363,0.03534311762172529,4,1,0,0,0,0,kmeans_plain,0,0,1
45,information science,0.011588682666799337,0.03870074262335322,4,1,0,0,0,0,kmeans_plain,0,0,1
46,information,0.011293538321789398,0.03471796309361113,4,1,0,0,0,0,kmeans_plain,0,0,1
47,information society,0.011227939328818791,0.03481387682378997,4,1,0,0,0,0,kmeans_plain,0,0,1
48,digital media,0.011205236469289453,0.02748880146733628,4,1,0,0,0,0,kmeans_plain,0,0,1
49,web 2.0,0.011004108375756425,0.029979811108897213,4,1,0,0,0,0,kmeans_plain,0,0,1
50,computer law,0.012104684395991093,0.03677522751493644,5,1,0,0,0,0,kmeans_plain,0,0,1
51,digital rights,0.010362009426099857,0.032970646283765864,5,1,0,0,0,0,kmeans_plain,0,0,1
52,file sharing,0.009688456648088649,0.037041063316308125,5,1,0,0,0,0,kmeans_plain,0,0,1
53,law by issue,0.009341466201309333,0.03287299099097767,5,1,0,0,0,0,kmeans_plain,0,0,1
54,cyberpunk themes,0.00929746484728565,0.03361189827312974,5,1,0,0,0,0,kmeans_plain,0,0,1
55,cyberwarfare,0.008933160595152131,0.03061032315722685,5,1,0,0,0,0,kmeans_plain,0,0,1
56,cybercrime,0.008824837223413677,0.030413618164125546,5,1,0,0,0,0,kmeans_plain,0,0,1
57,internet culture,0.008621678269360963,0.02229722659996522,5,1,0,0,0,0,kmeans_plain,0,0,1
58,internet ethics,0.008400282065270992,0.02854182068849603,5,1,0,0,0,0,kmeans_plain,0,0,1
59,intellectual property law,0.008399408235772066,0.03279159569172328,5,1,0,0,0,0,kmeans_plain,0,0,1
60,domain names,0.044012789845382774,0.20723389755484534,6,1,0,0,0,0,kmeans_plain,0,0,1
61,domain name system,0.043090105724007205,0.183880863533344,6,1,0,0,0,0,kmeans_plain,0,0,1
62,top-level domains,0.04297504577433529,0.20706252518783128,6,1,0,0,0,0,kmeans_plain,0,0,1
63,1 (number),0.04149910362909838,0.20421329970500146,6,1,0,0,0,0,kmeans_plain,0,0,1
64,internet assigned numbers authority,0.040945235452793036,0.19612931652949053,6,1,0,0,0,0,kmeans_plain,0,0,1
65,country code top-level domains,0.03435535901228463,0.19232282324857078,6,1,0,0,0,0,kmeans_plain,0,0,1
66,domain name stubs,0.029306565319716964,0.17623156618371932,6,1,0,0,0,0,kmeans_plain,0,0,1
67,communications by country,0.026829714357801827,0.12632751289302216,6,1,0,0,0,0,kmeans_plain,0,0,1
68,internet stubs,0.02595896997400073,0.13230137867125594,6,1,0,0,0,0,kmeans_plain,0,0,1
69,computer network stubs,0.0251548589434481,0.12302958393957764,6,1,0,0,0,0,kmeans_plain,0,0,1
70,cryptographic protocols,0.009070618124084434,0.048898660652628385,0,1,0,0,0,0,kmeans_plain,0,0,1
71,markup languages,0.011101021516883221,0.04982971286078517,1,1,0,0,0,0,kmeans_plain,0,0,1
72,world wide web consortium standards,0.010839803810717785,0.04783367286063926,1,1,0,0,0,0,kmeans_plain,0,0,1
73,computer libraries,0.010495931296779958,0.04746372228489003,1,1,0,0,0,0,kmeans_plain,0,0,1
74,web standards,0.009737168352484246,0.043923753607689624,1,1,0,0,0,0,kmeans_plain,0,0,1
75,media studies,0.004657298365923781,0.023180845819052002,2,1,0,0,0,0,kmeans_plain,0,0,1
76,cultures,0.005103302775558086,0.02303348089146193,2,1,0,0,0,0,kmeans_plain,0,0,1
77,american websites,0.004448360372610754,0.022272302029951417,2,1,0,0,0,0,kmeans_plain,0,0,1
78,years,0.005137886379214628,0.021701913807233148,2,1,0,0,0,0,kmeans_plain,0,0,1
79,information technology companies by country,0.00669130733311238,0.02273388094534042,3,1,0,0,0,0,kmeans_plain,0,0,1
80,companies of the united states by city,0.006336799565023778,0.022507617994037818,3,1,0,0,0,0,kmeans_plain,0,0,1
81,information technology companies of the united states,0.006385950147279838,0.021455952847914416,3,1,0,0,0,0,kmeans_plain,0,0,1
82,business economics,0.010223441565982481,0.03779318073669698,4,1,0,0,0,0,kmeans_plain,0,0,1
83,marketing by medium,0.010318489163724891,0.037703993955575915,4,1,0,0,0,0,kmeans_plain,0,0,1
84,human communication,0.01063719633129254,0.037357849512190164,4,1,0,0,0,0,kmeans_plain,0,0,1
85,market (economics),0.010025519891126392,0.03693792785597243,4,1,0,0,0,0,kmeans_plain,0,0,1
86,telecommunications law,0.008295511702918725,0.031774741546631374,5,1,0,0,0,0,kmeans_plain,0,0,1
87,crimes,0.00828045511120521,0.031085329976339362,5,1,0,0,0,0,kmeans_plain,0,0,1
88,dnssec,0.017085574370760262,0.1288013421984714,6,1,0,0,0,0,kmeans_plain,0,0,1
